Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,Set Won,Set Lost,Set1_Point_Won_Part1,Set1_Point_Won_Part2,Set1_Point_Won_Part3,Set1_Point_Won,Set1_Point_Lost_Part1,Set1_Point_Lost_Part2,Set1_Point_Lost_Part3,Set1_Point_Lost,Set2_Point_Won_Part1,Set2_Point_Won_Part2,Set2_Point_Won_Part3,Set2_Point_Won,Set2_Point_Lost_Part1,Set2_Point_Lost_Part2,Set2_Point_Lost_Part3,Set2_Point_Lost,Set3_Point_Won_Part1,Set3_Point_Won_Part2,Set3_Point_Won_Part3,Set3_Point_Won,Set3_Point_Lost_Part1,Set3_Point_Lost_Part2,Set3_Point_Lost_Part3,Set3_Point_Lost,Set4_Point_Won_Part1,Set4_Point_Won_Part2,Set4_Point_Won_Part3,Set4_Point_Won,Set4_Point_Lost_Part1,Set4_Point_Lost_Part2,Set4_Point_Lost_Part3,Set4_Point_Lost,Set5_Point_Won_Part1,Set5_Point_Won_Part2,Set5_Point_Won_Part3,Set5_Point_Won,Set5_Point_Lost_Part1,Set5_Point_Lost_Part2,Set5_Point_Lost_Part3,Set5_Point_Lost,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2007/2008,A1,Regular_Season,1st,1,1,2901,7/10/2007,18:00,1401,6586,C,Asystel Volley Novara,Novara Trecate,3,0,8,16,21,25,5,9,14,18,8,16,21,25,4,15,18,21,8,16,21,25,6,13,15,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,22,26,74,7,-,57,6,0.77,0.42,113,8,7,49,0.43,4,9
2007/2008,A1,Regular_Season,1st,1,1,2901,7/10/2007,18:00,1401,6586,O,Minetti Infoplus Imola,Vicenza,0,3,5,9,14,18,8,16,21,25,4,15,18,21,8,16,21,25,6,13,15,22,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,16,15,62,5,3,67,3,0.78,0.43,104,9,9,31,0.3,-,7
2007/2008,A1,Regular_Season,1st,1,2,2902,7/10/2007,18:00,878,6587,C,Scavolini Pesaro,Pesaro,3,0,8,16,20,27,4,14,21,25,8,16,21,25,4,11,20,22,8,16,21,29,4,14,19,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,29,25,79,13,2,72,6,0.57,0.4,114,10,10,51,0.45,-,11
2007/2008,A1,Regular_Season,1st,1,2,2902,7/10/2007,18:00,878,6587,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,0,3,4,14,21,25,8,16,20,27,4,11,20,22,8,16,21,25,4,14,19,27,8,16,21,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,26,21,76,4,6,66,2,0.5,0.33,111,13,11,35,0.32,-,10
2007/2008,A1,Regular_Season,1st,1,3,2903,5/10/2007,21:00,1345,4035,C,Lines Ecocapitanata Altamura,Altamura,3,2,6,14,19,20,8,16,21,25,7,16,21,25,8,14,17,20,6,16,21,25,8,13,17,22,8,16,21,23,5,9,17,25,5,10,12,15,3,6,7,10,84,32,43,108,10,1,96,1,0.7,0.52,141,13,17,61,0.43,-,22
2007/2008,A1,Regular_Season,1st,1,3,2903,5/10/2007,21:00,1345,4035,O,Famila Chieri,Chieri,2,3,8,16,21,25,6,14,19,20,8,14,17,20,7,16,21,25,8,13,17,22,6,16,21,25,5,9,17,25,8,16,21,23,3,6,7,10,5,10,12,15,78,26,32,102,6,-,98,3,0.69,0.52,157,15,22,61,0.39,-,17
2007/2008,A1,Regular_Season,1st,1,4,2904,7/10/2007,18:00,831,3131,C,Monte Schiavo Banca Marche Jesi,Jesi,3,1,7,14,19,25,8,16,21,23,8,16,21,25,2,9,12,12,8,15,21,24,5,16,20,26,7,16,21,25,8,15,19,21,-,-,-,-,-,-,-,-,74,30,33,97,12,4,75,7,0.56,0.28,137,14,7,62,0.45,1,8
2007/2008,A1,Regular_Season,1st,1,4,2904,7/10/2007,18:00,831,3131,O,Unicom Starker Kerakoll Sassuolo,Sassuolo,1,3,8,16,21,23,7,14,19,25,2,9,12,12,8,16,21,25,5,16,20,26,8,15,21,24,8,15,19,21,7,16,21,25,-,-,-,-,-,-,-,-,55,19,22,83,8,6,85,5,0.68,0.36,129,11,8,42,0.33,1,7
2007/2008,A1,Regular_Season,1st,1,5,2905,7/10/2007,18:00,1293,7059,C,Foppapedretti Bergamo,Volley Bergamo,3,0,8,16,21,25,4,9,14,15,8,16,21,25,7,11,16,18,8,16,21,25,1,5,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,34,42,73,2,3,40,2,0.75,0.53,95,11,3,49,0.52,1,9
2007/2008,A1,Regular_Season,1st,1,5,2905,7/10/2007,18:00,1293,7059,O,Infotel Banca Forlì,Forlì (Ex Forlimpopoli),0,3,4,9,14,15,8,16,21,25,7,11,16,18,8,16,21,25,1,5,9,9,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,6,1,44,4,1,71,5,0.69,0.55,101,8,9,24,0.24,1,3
2007/2008,A1,Regular_Season,1st,1,6,2906,7/10/2007,18:00,2100,9107,C,Despar Perugia,Perugia,3,0,8,16,21,25,6,13,16,19,8,16,21,25,2,7,11,16,8,16,21,25,7,12,14,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,28,37,74,4,2,47,1,0.77,0.53,92,5,9,47,0.51,2,9
2007/2008,A1,Regular_Season,1st,1,6,2906,7/10/2007,18:00,2100,9107,O,Tena Santeramo,Santeramo,0,3,6,13,16,19,8,16,21,25,2,7,11,16,8,16,21,25,7,12,14,19,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,9,10,54,7,1,70,4,0.7,0.46,105,10,9,30,0.29,-,9
2007/2008,A1,Regular_Season,1st,2,1,0,10/10/2007,20:30,600,1886,C,Minetti Infoplus Imola,Vicenza,0,3,8,16,20,21,7,14,21,25,4,13,17,22,8,16,21,25,1,6,9,11,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,12,8,55,6,2,66,1,0.64,0.47,89,9,13,31,0.35,-,4
2007/2008,A1,Regular_Season,1st,2,1,0,10/10/2007,20:30,600,1886,O,Scavolini Pesaro,Pesaro,3,0,7,14,21,25,8,16,20,21,8,16,21,25,4,13,17,22,8,16,21,25,1,6,9,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,28,37,74,8,1,49,2,0.69,0.51,83,7,4,44,0.53,-,13
2007/2008,A1,Regular_Season,1st,2,2,0,10/10/2007,20:30,844,4485,C,Famila Chieri,Chieri,3,1,8,16,21,25,3,11,15,20,4,8,13,20,8,16,21,25,8,16,18,26,7,15,21,24,4,16,21,25,8,14,16,20,-,-,-,-,-,-,-,-,77,31,38,95,7,4,82,5,0.73,0.62,146,13,12,56,0.38,2,17
2007/2008,A1,Regular_Season,1st,2,2,0,10/10/2007,20:30,844,4485,O,Monte Schiavo Banca Marche Jesi,Jesi,1,3,3,11,15,20,8,16,21,25,8,16,21,25,4,8,13,20,7,15,21,24,8,16,18,26,8,14,16,20,4,16,21,25,-,-,-,-,-,-,-,-,67,22,27,90,8,4,88,5,0.67,0.51,135,10,17,51,0.38,-,12
2007/2008,A1,Regular_Season,1st,2,3,0,10/10/2007,20:30,2199,2967,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,3,0,8,16,21,25,5,10,15,20,7,16,21,25,8,13,17,20,8,16,21,25,3,11,15,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,33,41,74,9,9,50,1,0.72,0.46,105,4,6,43,0.41,2,11
2007/2008,A1,Regular_Season,1st,2,3,0,10/10/2007,20:30,2199,2967,O,Lines Ecocapitanata Altamura,Altamura,0,3,5,10,15,20,8,16,21,25,8,13,17,20,7,16,21,25,3,11,15,17,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,12,10,58,8,1,65,9,0.49,0.34,105,3,8,32,0.3,1,6
2007/2008,A1,Regular_Season,1st,2,4,0,10/10/2007,20:40,849,2682,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,1,3,7,16,20,22,8,14,21,25,8,16,19,25,7,15,21,22,8,14,16,21,7,16,21,25,8,16,18,23,6,12,21,25,-,-,-,-,-,-,-,-,64,19,26,92,8,2,84,9,0.57,0.44,139,10,8,51,0.37,3,11
2007/2008,A1,Regular_Season,1st,2,4,0,10/10/2007,20:40,849,2682,O,Asystel Volley Novara,Novara Trecate,3,1,8,14,21,25,7,16,20,22,7,15,21,22,8,16,19,25,7,16,21,25,8,14,16,21,6,12,21,25,8,16,18,23,-,-,-,-,-,-,-,-,74,23,36,95,11,8,84,3,0.63,0.48,138,11,11,58,0.42,2,8
2007/2008,A1,Regular_Season,1st,2,5,0,10/10/2007,20:30,1049,3756,C,Tena Santeramo,Santeramo,0,3,6,13,15,19,8,16,21,25,2,13,17,22,8,16,21,25,6,15,0,19,8,16,0,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,13,11,61,4,2,67,7,0.67,0.52,96,5,17,32,0.33,-,10
2007/2008,A1,Regular_Season,1st,2,5,0,10/10/2007,20:30,1049,3756,O,Foppapedretti Bergamo,Volley Bergamo,3,0,8,16,21,25,6,13,15,19,8,16,21,25,2,13,17,22,8,16,0,25,6,15,0,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,28,38,74,7,4,57,5,0.65,0.47,94,5,10,44,0.47,-,17
2007/2008,A1,Regular_Season,1st,2,6,0,10/10/2007,20:30,600,1590,C,Infotel Banca Forlì,Forlì (Ex Forlimpopoli),1,3,7,16,20,23,8,14,21,25,8,16,21,26,6,12,17,24,4,7,9,10,8,16,21,25,8,16,17,18,5,15,21,25,-,-,-,-,-,-,-,-,66,21,35,78,3,4,91,3,0.66,0.35,149,12,13,47,0.32,-,15
2007/2008,A1,Regular_Season,1st,2,6,0,10/10/2007,20:30,600,1590,O,Despar Perugia,Perugia,3,1,8,14,21,25,7,16,20,23,6,12,17,24,8,16,21,26,8,16,21,25,4,7,9,10,5,15,21,25,8,16,17,18,-,-,-,-,-,-,-,-,78,33,43,98,7,3,75,4,0.76,0.43,138,9,15,62,0.45,-,13
2007/2008,A1,Regular_Season,1st,3,1,0,14/10/2007,18:00,984,2254,C,Scavolini Pesaro,Pesaro,3,1,8,16,21,25,5,12,19,22,6,16,21,25,8,15,19,22,7,13,16,23,8,16,21,25,6,16,21,26,8,14,20,24,-,-,-,-,-,-,-,-,88,28,51,98,13,2,87,3,0.74,0.45,131,14,6,68,0.52,1,18
2007/2008,A1,Regular_Season,1st,3,1,0,14/10/2007,18:00,984,2254,O,Despar Perugia,Perugia,1,3,5,12,19,22,8,16,21,25,8,15,19,22,6,16,21,25,8,16,21,25,7,13,16,23,8,14,20,24,6,16,21,26,-,-,-,-,-,-,-,-,65,16,34,94,7,3,85,2,0.67,0.48,124,5,17,57,0.46,-,5
2007/2008,A1,Regular_Season,1st,3,2,0,14/10/2007,18:00,1931,12044,C,Foppapedretti Bergamo,Volley Bergamo,3,1,8,16,21,25,7,11,15,18,8,16,21,25,5,8,14,15,8,14,17,20,7,16,21,25,8,16,21,25,6,13,18,23,-,-,-,-,-,-,-,-,71,32,31,94,6,3,74,9,0.65,0.46,131,13,10,57,0.44,2,11
2007/2008,A1,Regular_Season,1st,3,2,0,14/10/2007,18:00,1931,12044,O,Famila Chieri,Chieri,1,3,7,11,15,18,8,16,21,25,5,8,14,15,8,16,21,25,7,16,21,25,8,14,17,20,6,13,18,23,8,16,21,25,-,-,-,-,-,-,-,-,60,23,25,82,8,7,88,3,0.66,0.36,129,11,11,43,0.33,2,10
2007/2008,A1,Regular_Season,1st,3,3,0,12/10/2007,21:00,600,1398,C,Minetti Infoplus Imola,Vicenza,0,3,5,13,0,20,8,16,0,25,3,9,15,16,8,16,21,25,7,12,16,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,18,9,57,11,3,70,7,0.64,0.4,99,9,7,31,0.31,-,9
2007/2008,A1,Regular_Season,1st,3,3,0,12/10/2007,21:00,600,1398,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,3,0,8,16,0,25,5,13,0,20,8,16,21,25,3,9,15,16,8,16,21,25,7,12,16,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,25,25,74,4,4,46,4,0.74,0.67,98,6,9,37,0.38,-,7
2007/2008,A1,Regular_Season,1st,3,4,0,14/10/2007,18:00,808,2476,C,Monte Schiavo Banca Marche Jesi,Jesi,3,1,8,16,21,25,5,15,17,21,8,15,18,21,7,16,21,25,8,16,21,25,7,12,16,18,6,16,21,25,8,13,16,21,-,-,-,-,-,-,-,-,72,24,33,95,9,6,76,8,0.7,0.47,118,13,8,54,0.46,1,12
2007/2008,A1,Regular_Season,1st,3,4,0,14/10/2007,18:00,808,2476,O,Tena Santeramo,Santeramo,1,3,5,15,17,21,8,16,21,25,7,16,21,25,8,15,18,21,7,12,16,18,8,16,21,25,8,13,16,21,6,16,21,25,-,-,-,-,-,-,-,-,62,16,18,86,10,5,86,8,0.5,0.33,114,11,12,49,0.43,3,8
2007/2008,A1,Regular_Season,1st,3,5,0,14/10/2007,18:00,1130,5435,C,Asystel Volley Novara,Novara Trecate,3,0,7,16,21,25,8,11,13,16,8,16,21,25,3,10,13,14,7,16,21,25,8,13,16,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,27,46,73,4,5,46,1,0.8,0.48,80,6,4,45,0.56,-,11
2007/2008,A1,Regular_Season,1st,3,5,0,14/10/2007,18:00,1130,5435,O,Infotel Banca Forlì,Forlì (Ex Forlimpopoli),0,3,8,11,13,16,7,16,21,25,3,10,13,14,8,16,21,25,8,13,16,18,7,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,9,5,50,4,1,69,8,0.75,0.46,86,9,11,32,0.37,-,4
2007/2008,A1,Regular_Season,1st,3,6,0,14/10/2007,18:00,1211,2937,C,Lines Ecocapitanata Altamura,Altamura,0,3,8,15,17,19,7,16,21,25,5,10,11,12,8,16,21,25,4,11,19,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,20,4,52,2,-,69,12,0.43,0.36,75,8,10,24,0.32,-,12
2007/2008,A1,Regular_Season,1st,3,6,0,14/10/2007,18:00,1211,2937,O,Unicom Starker Kerakoll Sassuolo,Sassuolo,3,0,7,16,21,25,8,15,17,19,8,16,21,25,5,10,11,12,8,16,21,25,4,11,19,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,39,37,74,5,6,50,1,0.66,0.46,92,7,12,47,0.51,1,10
2007/2008,A1,Regular_Season,1st,4,1,0,17/10/2007,20:35,1256,6622,C,Foppapedretti Bergamo,Volley Bergamo,3,0,8,16,21,25,6,13,16,21,8,16,21,25,4,13,18,23,8,16,21,25,5,9,11,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,21,38,74,5,3,56,3,0.8,0.43,102,9,4,44,0.43,-,12
2007/2008,A1,Regular_Season,1st,4,1,0,17/10/2007,20:35,1256,6622,O,Monte Schiavo Banca Marche Jesi,Jesi,0,3,6,13,16,21,8,16,21,25,4,13,18,23,8,16,21,25,5,9,11,17,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,11,14,62,6,3,69,4,0.83,0.42,102,9,12,38,0.37,-,4
2007/2008,A1,Regular_Season,1st,4,2,0,17/10/2007,20:30,1903,7815,C,Despar Perugia,Perugia,3,0,6,16,21,25,8,13,16,18,8,16,21,25,4,10,14,16,8,16,21,25,5,7,12,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,26,39,73,5,6,44,1,0.89,0.64,87,5,6,47,0.54,-,3
2007/2008,A1,Regular_Season,1st,4,2,0,17/10/2007,20:30,1903,7815,O,Lines Ecocapitanata Altamura,Altamura,0,3,8,13,16,18,6,16,21,25,4,10,14,16,8,16,21,25,5,7,12,13,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,7,7,49,5,-,68,8,0.5,0.25,82,11,3,31,0.38,3,6
2007/2008,A1,Regular_Season,1st,4,3,0,17/10/2007,20:30,1029,5827,C,Famila Chieri,Chieri,2,3,6,16,21,25,8,14,17,19,5,14,20,22,8,16,21,25,2,9,14,17,8,16,21,25,8,16,21,26,7,12,19,24,2,6,8,10,5,10,12,15,67,24,19,101,11,5,89,6,0.63,0.46,141,15,14,56,0.4,2,6
2007/2008,A1,Regular_Season,1st,4,3,0,17/10/2007,20:30,1029,5827,O,Scavolini Pesaro,Pesaro,3,2,8,14,17,19,6,16,21,25,8,16,21,25,5,14,20,22,8,16,21,25,2,9,14,17,7,12,19,24,8,16,21,26,5,10,12,15,2,6,8,10,79,28,33,106,17,5,90,7,0.7,0.52,140,15,6,60,0.43,1,14
2007/2008,A1,Regular_Season,1st,4,4,0,17/10/2007,20:30,1166,3686,C,Tena Santeramo,Santeramo,3,2,7,16,21,25,8,13,16,20,8,14,17,22,8,16,21,25,7,16,21,25,8,13,20,21,3,8,9,11,8,16,21,25,5,10,12,15,1,7,7,13,74,32,34,100,7,5,92,8,0.77,0.58,141,14,11,57,0.4,-,12
2007/2008,A1,Regular_Season,1st,4,4,0,17/10/2007,20:30,1166,3686,O,Asystel Volley Novara,Novara Trecate,2,3,8,13,16,20,7,16,21,25,8,16,21,25,8,14,17,22,8,13,20,21,7,16,21,25,8,16,21,25,3,8,9,11,1,7,7,13,5,10,12,15,82,36,44,103,11,8,93,6,0.77,0.56,147,9,12,63,0.43,-,11
2007/2008,A1,Regular_Season,1st,4,5,0,17/10/2007,20:30,700,1315,C,Infotel Banca Forlì,Forlì (Ex Forlimpopoli),1,3,3,13,15,21,8,16,21,25,8,16,21,25,7,11,19,22,7,10,12,17,8,16,21,25,4,12,17,27,8,16,21,29,-,-,-,-,-,-,-,-,66,24,26,90,4,-,91,10,0.68,0.56,185,8,18,58,0.31,-,8
2007/2008,A1,Regular_Season,1st,4,5,0,17/10/2007,20:30,700,1315,O,Minetti Infoplus Imola,Vicenza,3,1,8,16,21,25,3,13,15,21,7,11,19,22,8,16,21,25,8,16,21,25,7,10,12,17,8,16,21,29,4,12,17,27,-,-,-,-,-,-,-,-,86,40,52,99,7,5,86,5,0.71,0.59,167,14,8,65,0.39,-,17
2007/2008,A1,Regular_Season,1st,4,6,0,17/10/2007,20:30,913,3539,C,Unicom Starker Kerakoll Sassuolo,Sassuolo,0,3,8,15,18,25,5,16,21,27,3,13,18,21,8,16,21,25,8,12,15,17,6,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,21,22,65,9,3,67,5,0.69,0.43,107,6,10,36,0.34,-,13
2007/2008,A1,Regular_Season,1st,4,6,0,17/10/2007,20:30,913,3539,O,Yamamay Busto Arsizio,Busto Arsizio Uyba,3,0,5,16,21,27,8,15,18,25,8,16,21,25,3,13,18,21,6,16,21,25,8,12,15,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,30,33,75,8,5,56,3,0.71,0.45,102,4,13,46,0.45,-,10
2007/2008,A1,Regular_Season,1st,5,1,0,25/11/2007,18:30,1114,4344,C,Monte Schiavo Banca Marche Jesi,Jesi,0,3,5,9,13,18,8,16,21,25,6,11,14,17,8,16,21,25,8,15,20,22,5,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,13,22,58,5,3,64,2,0.73,0.47,91,6,4,33,0.36,-,3
2007/2008,A1,Regular_Season,1st,5,1,0,25/11/2007,18:30,1114,4344,O,Despar Perugia,Perugia,3,0,8,16,21,25,5,9,13,18,8,16,21,25,6,11,14,17,5,16,21,25,8,15,20,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,29,41,74,10,1,53,3,0.62,0.43,97,6,3,59,0.61,1,4
2007/2008,A1,Regular_Season,1st,5,2,0,28/11/2007,20:30,1023,3008,C,Scavolini Pesaro,Pesaro,2,3,7,16,21,25,8,11,13,19,8,16,21,25,7,15,20,23,8,13,13,19,7,16,21,25,8,12,14,21,6,16,21,25,5,10,10,14,3,9,12,16,83,35,35,104,12,4,99,8,0.68,0.44,154,15,13,66,0.43,-,13
2007/2008,A1,Regular_Season,1st,5,2,0,28/11/2007,20:30,1023,3008,O,Foppapedretti Bergamo,Volley Bergamo,3,2,8,11,13,19,7,16,21,25,7,15,20,23,8,16,21,25,7,16,21,25,8,13,13,19,6,16,21,25,8,12,14,21,3,9,12,16,5,10,10,14,81,36,43,108,9,8,92,4,0.71,0.41,160,12,13,60,0.38,-,13
2007/2008,A1,Regular_Season,1st,5,3,0,25/11/2007,17:30,1704,9794,C,Asystel Volley Novara,Novara Trecate,3,0,8,16,21,25,7,14,19,23,8,16,21,25,3,10,13,21,8,16,21,25,5,10,13,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,19,34,73,11,2,59,1,0.81,0.42,102,5,5,42,0.41,1,13
2007/2008,A1,Regular_Season,1st,5,3,0,25/11/2007,17:30,1704,9794,O,Famila Chieri,Chieri,0,3,7,14,19,23,8,16,21,25,3,10,13,21,8,16,21,25,5,10,13,18,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,9,10,64,5,1,62,3,0.74,0.45,105,8,13,38,0.36,5,5
2007/2008,A1,Regular_Season,1st,5,4,0,25/11/2007,17:30,1759,1026,C,Lines Ecocapitanata Altamura,Altamura,3,1,5,14,19,22,8,16,21,25,7,16,21,25,8,15,19,23,8,16,21,25,3,10,18,20,6,16,21,25,8,12,18,20,-,-,-,-,-,-,-,-,73,30,39,95,9,4,82,3,0.71,0.56,137,11,9,57,0.42,2,12
2007/2008,A1,Regular_Season,1st,5,4,0,25/11/2007,17:30,1759,1026,O,Infotel Banca Forlì,Forlì (Ex Forlimpopoli),1,3,8,16,21,25,5,14,19,22,8,15,19,23,7,16,21,25,3,10,18,20,8,16,21,25,8,12,18,20,6,16,21,25,-,-,-,-,-,-,-,-,62,21,24,90,8,2,85,7,0.76,0.55,138,8,12,51,0.37,3,9
2007/2008,A1,Regular_Season,1st,5,5,0,25/11/2007,17:30,893,2610,C,Minetti Infoplus Imola,Vicenza,3,1,5,12,20,23,8,16,21,25,7,16,21,25,8,15,19,20,8,16,21,25,5,12,14,21,8,16,21,25,7,13,18,20,-,-,-,-,-,-,-,-,72,32,36,97,11,4,82,4,0.65,0.48,142,11,9,58,0.41,1,10
2007/2008,A1,Regular_Season,1st,5,5,0,25/11/2007,17:30,893,2610,O,Unicom Starker Kerakoll Sassuolo,Sassuolo,1,3,8,16,21,25,5,12,20,23,8,15,19,20,7,16,21,25,5,12,14,21,8,16,21,25,7,13,18,20,8,16,21,25,-,-,-,-,-,-,-,-,65,22,28,88,6,5,86,6,0.59,0.43,126,14,7,51,0.4,4,9
2007/2008,A1,Regular_Season,1st,5,6,0,25/11/2007,17:30,3563,6372,C,Yamamay Busto Arsizio,Busto Arsizio Uyba,3,0,5,15,21,25,8,16,19,22,6,16,21,25,8,13,16,19,8,16,21,25,4,13,15,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,20,23,72,7,2,51,4,0.65,0.35,103,8,9,44,0.43,-,5
2007/2008,A1,Regular_Season,1st,5,6,0,25/11/2007,17:30,3563,6372,O,Tena Santeramo,Santeramo,0,3,8,16,19,22,5,15,21,25,8,13,16,19,6,16,21,25,4,13,15,20,8,16,21,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,15,16,63,12,4,65,2,0.65,0.29,106,11,5,33,0.31,-,9
2007/2008,A1,Regular_Season,1st,6,1,0,2/12/2007,17:30,734,1839,C,Monte Schiavo Banca Marche Jesi,Jesi,3,2,8,16,21,25,4,12,18,22,8,16,21,25,3,12,19,20,8,16,18,27,6,15,21,29,8,15,21,22,5,16,20,25,4,10,12,16,5,5,10,14,86,33,36,114,10,11,97,3,0.78,0.62,169,17,18,64,0.38,2,11
2007/2008,A1,Regular_Season,1st,6,1,0,2/12/2007,17:30,734,1839,O,Minetti Infoplus Imola,Vicenza,2,3,4,12,18,22,8,16,21,25,3,12,19,20,8,16,21,25,6,15,21,29,8,16,18,27,5,16,20,25,8,15,21,22,5,5,10,14,4,10,12,16,81,29,30,110,13,2,104,12,0.66,0.45,153,13,11,61,0.4,2,18
